species,toes,date,sex,svl,tl,rtl_orig,mass,paint.mark,location,meters,newRecap,painted,misc,vial,year,rtl,autotomized,new.recap_orig,sighting,review_sex,review_species,review_painted,review_new.recap,review_rtl,forceMale,forceFemale,forceRecap,forceNew,forceSighting,drop_species,drop_morphometrics,tl_svl,mass_svl,year_diff,svl_diff,earliestSighting,liznumber
j,2-6-12-20,2002-03-14,f,59.0,34.0,1.0,7.3,y43a,sb opp slab,262,recap,"repainted, no old paint",,nan,2002.0,1.0,autotomized,recap,,True,False,True,False,False,False,False,False,False,False,False,False,0.576271186440678,0.12372881355932203,1,9.0,2001-03-18,173
j,2-6-15-16,2002-03-13,f,69.0,96.0,0.0,9.2,y32a,Rs opp slab,262,recap,"repainted, no old paint",,nan,2002.0,0.0,intact,recap,,True,False,True,False,False,False,False,False,False,False,False,False,1.391304347826087,0.13333333333333333,1,3.0,2001-07-14,178
j,2-7-12-16,2002-03-15,f,57.0,78.0,0.0,6.2,y53a,sb opp slab,262,recap,"repainted, no old paint",,nan,2002.0,0.0,intact,recap,,True,False,True,False,False,False,False,False,False,False,False,False,1.368421052631579,0.10877192982456141,1,15.0,2001-07-15,186
j,2-7-15-20,2002-03-13,f,54.0,71.0,0.0,5.6,y10a,sb @ slab,262,recap,"repainted, no old paint",,nan,2002.0,0.0,intact,recap,,True,False,True,False,False,False,False,False,False,False,False,False,1.3148148148148149,0.1037037037037037,1,11.0,2001-07-25,199
j,4-10-15-17,2002-03-20,f,53.0,72.0,0.0,5.0,y79a,slab,262,new,,,no toes,2002.0,0.0,intact,new,,True,False,False,False,False,False,False,False,False,False,False,False,1.3584905660377358,0.09433962264150944,0,0.0,2002-03-20,332
j,4-9-15-16,2002-03-13,f,53.0,68.0,0.0,5.6,y30a,top of slab opp slab,262,new,,,nan,2002.0,0.0,intact,new,,True,False,False,False,False,False,False,False,False,False,False,False,1.2830188679245282,0.10566037735849056,0,0.0,2002-03-13,371
j,5-8-13-19,2002-03-13,f,76.0,101.0,0.0,16.0,y9a,sb @ slab,262,recap,"repainted, no old paint",,nan,2002.0,0.0,intact,recap,,True,False,True,False,False,False,False,False,False,False,False,False,1.3289473684210527,0.21052631578947367,0,0.0,2002-03-13,437
v,9-12,2002-07-19,f,55.0,40.0,26.0,4.8,w42a,left side sb 1m ^ slab,263,recap,r .1 .2,,nan,2002.0,26.0,autotomized,recap,,True,False,True,False,False,False,False,False,False,False,False,False,0.7272727272727273,0.08727272727272727,0,0.0,2002-07-19,1328
uo, 16-17?,2002-07-06,f,47.0,45.0,4.0,3.6,b.a,"T 2m ^ slab opp slab, 8m above sb",264,new,"reduced nails on toes 3, 9, 13, 14, 15, 18, 19, 20; missing nails on toes 16, 17; pale orange-yellow dewlap",,nan,2002.0,4.0,autotomized,new,,True,False,True,False,False,False,False,False,False,False,True,False,0.9574468085106383,0.07659574468085106,0,0.0,2002-07-06,994
j,1-19,2002-07-05,f,28.0,33.0,0.0,0.7,b.b,5m ^ slab on left side,267,new,painted; juvenile,,toes in vial 45-02,2002.0,0.0,intact,new,,True,False,True,False,False,False,False,False,False,False,False,False,1.1785714285714286,0.024999999999999998,0,0.0,2002-07-05,51
j,4-9-15-16-19,2002-07-05,f,55.0,72.0,0.0,5.0,b32c,5m ^ slab on left side,267,recap,painted; no old paint visible; toe 16 may be natural loss; mites in pockets and on left side adjacent scales,,nan,2002.0,0.0,intact,recap,,True,False,True,False,False,False,False,False,False,False,False,False,1.309090909090909,0.09090909090909091,0,0.0,2002-07-05,372
j,4-10-13-18,2002-03-15,f,53.0,74.0,0.0,5.0,y57a,sb ~8m ^ slab,270,new,,,toes in vial 14-02,2002.0,0.0,intact,new,,True,False,False,False,False,False,False,False,False,False,False,False,1.3962264150943395,0.09433962264150944,0,0.0,2002-03-15,326
uo, 1-3-15-18,2002-07-17,f,51.0,63.0,-1.0,5.0,b.ac,sb mid s-curve,270,recap,gravid,,nan,2002.0,0.0,autotomized,recap,,True,False,True,False,False,False,False,False,False,False,True,False,1.2352941176470589,0.09803921568627451,0,0.0,2002-07-17,992
uo, 3-13-14-16-17,2002-07-17,f,48.0,46.0,5.0,4.0,b.bc,sb mid s-curve,270,new,"broken toe 3; toe tips missing on 13, 14, 16, 17; toe 17 looks like claw is misformed; almost looks like tip of 17 regrown like a tail",,nan,2002.0,5.0,autotomized,new,,True,False,True,False,False,False,False,False,False,False,True,False,0.9583333333333334,0.08333333333333333,0,0.0,2002-07-17,996
j,3-7-13-16,2002-07-17,f,28.0,37.0,0.0,0.7,b.ac,sb mid s-curve,271,new,"r .1, .2; juvenile",,toes in vial 63-02,2002.0,0.0,intact,new,,True,False,True,False,False,False,False,False,False,False,False,False,1.3214285714285714,0.024999999999999998,0,0.0,2002-07-17,272
j,3-6-15-16,2002-07-22,[m],30.0,14.0,-1.0,1.0,b-bc,mid s-curve,275,recap,tail broken in capture; tail length 21; juvenile; previously captured but left unpainted,didn't record sex on 22vii but did on 24vii02,tail in vial 74-02,2002.0,0.0,autotomized,recap,,True,False,True,False,False,False,False,False,False,False,False,False,0.4666666666666667,0.03333333333333333,0,0.0,2002-07-22,4
j,3-6-15-16,2002-07-14,m,28.0,34.0,0.0,0.5,not painted,top s-curve,280,new,juvenile,,toes in vial 56-02,2002.0,0.0,intact,new,,True,False,True,False,False,False,False,False,False,False,False,False,1.2142857142857142,0.017857142857142856,0,0.0,2002-07-14,744
j,3-7-13-20,2002-07-19,m,27.0,34.0,0.0,0.6,b|ac,sb top s-curve,280,new,,,toes in vial 70-02,2002.0,0.0,intact,new,,True,False,False,False,False,False,False,False,False,False,False,False,1.2592592592592593,0.022222222222222223,0,0.0,2002-07-19,755
j,3-7-15-16,2002-07-19,f,27.0,31.0,0.0,0.6,b|bc,sb top s-curve,280,new,,,toes in vial 71-02,2002.0,0.0,intact,new,,True,False,False,False,False,False,False,False,False,False,False,False,1.1481481481481481,0.022222222222222223,0,0.0,2002-07-19,277
j,4-9-13-20,2002-03-13,m,83.0,115.0,0.0,16.6,y29a,s-curve,280,new,,,nan,2002.0,0.0,intact,new,,True,False,False,False,False,False,False,False,False,False,False,False,1.3855421686746987,0.2,0,0.0,2002-03-13,839
v,10-12,2002-03-21,m,52.0,71.0,0.0,,y32b,top of s-curve in sb,280,recap,,,nan,2002.0,0.0,intact,recap,,True,False,False,False,False,False,False,False,False,False,False,False,1.3653846153846154,,0,0.0,2002-03-21,1378
uo,2-18,2002-03-17,m,48.0,79.0,0.0,3.5,y6c,R at s-curve,280,new,,,toes in vial 23-02,2002.0,0.0,intact,new,,True,False,False,False,False,False,False,False,False,False,True,False,1.6458333333333333,0.07291666666666667,0,0.0,2002-03-17,1088
uo,2-19,2002-03-19,m,52.0,47.0,37.0,3.4,y7c,top S-curve in Rs on rt side,280,new,,,toes in vial 27-02,2002.0,37.0,autotomized,new,,True,False,False,False,False,False,False,False,False,False,True,False,0.9038461538461539,0.06538461538461539,0,0.0,2002-03-19,1089
j,4,2002-07-04,f,72.0,100.0,0.0,9.0,b23c,sb at top of s-curve,282,recap,"painted; can't tell if toe four is missing due to marking or natural loss; no trace of old paint, can't tell if shed recently",see 12 jul 01 for last capture at same location!,nan,2002.0,0.0,intact,recap,,True,False,True,False,False,False,False,False,False,False,False,False,1.3888888888888888,0.125,1,7.0,2001-07-12,317
v,3-11-17,2002-07-04,f,45.0,63.0,0.0,2.9,w13a,R sb top of s-curve,282,new,painted,,toes in vial 42-02,2002.0,0.0,intact,new,,True,False,False,False,False,False,False,False,False,False,False,False,1.4,0.06444444444444444,0,0.0,2002-07-04,1211
v,3-11-20,2002-07-04,f,57.0,72.0,0.0,7.2,w12a,L sb top of s-curve,282,new,painted; gravid; pterygosomid adults on dorsum = 3,,toes in vial 41-02,2002.0,0.0,intact,new,,True,False,True,False,False,False,False,False,False,False,False,False,1.263157894736842,0.12631578947368421,0,0.0,2002-07-04,1213
j,3-7-15-18,2002-07-20,m,34.0,44.0,0.0,1.4,b-ab,sm 5m ^ s-curve,285,new,"r .2, .2",,toes in vial 72-02,2002.0,0.0,intact,new,,True,False,True,False,False,False,False,False,False,False,False,False,1.2941176470588236,0.041176470588235294,0,0.0,2002-07-20,760
uo, 2-3-19-20,2002-03-19,f,47.0,68.0,0.0,2.6,y8c,6m v 1tripleR,296,recap,,was 3-19; now 2-3-19-20; Max clipped 2-20 without noticing that 3-19 had already been done,nan,2002.0,0.0,intact,recap,,True,False,False,False,False,False,False,False,False,False,True,False,1.446808510638298,0.055319148936170216,0,0.0,2002-03-19,995
j,4-10-11-18,2002-03-14,f,51.0,73.0,0.0,4.6,y44a,R sb 2m v 1tripleR,300,new,,,toes in vial 4-02,2002.0,0.0,intact,new,,True,False,False,False,False,False,False,False,False,False,False,False,1.4313725490196079,0.09019607843137255,0,0.0,2002-03-14,319
j,10-,2002-03-16,f,71.0,95.0,0.0,12.8,y62a,Rs high up wall rt side at 1tripleR,302,recap,,only toe 10 clipped,nan,2002.0,0.0,intact,recap,,True,False,False,False,False,False,False,False,False,False,False,False,1.3380281690140845,0.18028169014084508,1,19.0,2001-03-21,107
j,3-6-12-20,2002-03-16,m,76.0,111.0,0.0,14.2,y63a,Rs high up wall rt side at 1tripleR,302,recap,"old paint, repainted over",24mm cactus spine removed from ventrum lower rt abdomon- old puncture [spine in vial 21-02],w|t still visible,2002.0,0.0,intact,recap,,True,False,True,False,False,False,False,False,False,False,False,False,1.4605263157894737,0.1868421052631579,2,43.0,2000-07-07,740
j,4-9-11-19,2002-03-13,f,55.0,71.0,0.0,6.3,y13a,R rt side at new 1tripleR,302,new,,,nan,2002.0,0.0,intact,new,,True,False,False,False,False,False,False,False,False,False,False,False,1.290909090909091,0.11454545454545455,0,0.0,2002-03-13,366
uo,2-15,2002-03-15,f,46.0,67.0,0.0,2.5,y4c,lower 1st tripleR,302,new,,,toes in vial 10-02,2002.0,0.0,intact,new,,True,False,False,False,False,False,False,False,False,False,True,False,1.4565217391304348,0.05434782608695652,0,0.0,2002-03-15,1011
j,2-7-13-17,2002-03-17,f,58.0,76.0,0.0,7.2,y65b,upper 1tripleR,306,recap,,,nan,2002.0,0.0,intact,recap,,True,False,False,False,False,False,False,False,False,False,False,False,1.3103448275862069,0.12413793103448276,1,18.0,2001-07-17,191
j,2-7-13-17,2002-07-18,f,66.0,91.0,0.0,9.6,b63c,old 1 triple R,306,recap,"l 1, .2; b shed; t ss",,nan,2002.0,0.0,intact,recap,,True,False,True,False,False,False,False,False,False,False,False,False,1.378787878787879,0.14545454545454545,1,26.0,2001-07-17,191
j,4-9-11-19,2002-07-17,f,61.0,85.0,0.0,7.2,b60c,Rs left 3m ^ old 1 triple R,306,recap,painted; shed since last capture,,nan,2002.0,0.0,intact,recap,,True,False,True,False,False,False,False,False,False,False,False,False,1.3934426229508197,0.1180327868852459,0,6.0,2002-03-13,366
j,5-7-13-18,2002-03-17,f,80.0,100.0,0.0,17.6,y66a(b,sb at 1tripleR,306,recap,"old paint, repainted over",,w.t still visible,2002.0,0.0,intact,recap,,True,False,True,False,False,False,False,False,False,False,False,False,1.25,0.22000000000000003,2,12.0,2000-03-18,420
j,6-8-13-18,2002-07-05,f,78.0,100.0,0.0,11.0,b30c,log on r side 3m up wall from sb and 5m ^ 1 triple R,310,recap,"painted; old marking of y66a still visible; r.t; no mites in pockets, 3 mites in l eye",,nan,2002.0,0.0,intact,recap,,True,False,True,False,False,False,False,False,False,False,False,False,1.2820512820512822,0.14102564102564102,1,0.0,2001-07-15,477
j,4-10-14-20,2002-03-20,m,61.0,86.0,0.0,70.0,y77a,rt slope half way btwn 1&2tripleRs (below R outcrop at top),320,new,,,toes in vial 32-02,2002.0,0.0,intact,new,,True,False,False,False,False,False,False,False,False,False,False,False,1.4098360655737705,1.1475409836065573,0,0.0,2002-03-20,791
v,2-11-20,2002-03-16,f,33.0,39.0,0.0,1.2,y11b,sb half way btwn 1&2tripleR,320,new,,,toes in vial 20-02,2002.0,0.0,intact,new,,True,False,False,False,False,False,False,False,False,False,False,False,1.1818181818181819,0.03636363636363636,0,0.0,2002-03-16,1195
j,1-9-14-19,2002-07-11,f,70.0,98.0,0.0,8.6,b45c,R wall v talus,321,recap,"r 1.5, >10; painted; a little thin",,nan,2002.0,0.0,intact,recap,,True,False,True,False,False,False,False,False,False,False,False,False,1.4,0.12285714285714285,1,5.0,2001-07-11,100
j,2-7-12-17,2002-07-12,f,64.0,90.0,0.0,7.4,b48c,wall v talus,321,recap,"r 2, >10",,nan,2002.0,0.0,intact,recap,,True,False,True,False,False,False,False,False,False,False,False,False,1.40625,0.115625,0,0.0,2002-07-12,187
v,2-15-20,2002-03-19,m,50.0,50.0,7.0,4.5,y19b,halfway btwn 1&2tripleRs,321,new,,,no toes,2002.0,7.0,autotomized,new,,True,False,False,False,False,False,False,False,False,False,False,False,1.0,0.09,0,0.0,2002-03-19,1407
j,4-10-15-17,2002-07-19,m,64.0,87.0,0.0,9.4,b64a,R in mid talus,324,recap,r .2 1,,nan,2002.0,0.0,intact,recap,,True,False,True,False,False,False,False,False,False,False,False,False,1.359375,0.146875,0,0.0,2002-07-19,792
v,2-13-16,2002-03-15,m,34.0,43.0,0.0,1.3,y8b,rt side sb ~8m v 2 tripleR opp scree slope,327,new,,,toes in vial 11-02,2002.0,0.0,intact,new,,True,False,False,False,False,False,False,False,False,False,False,False,1.2647058823529411,0.03823529411764706,0,0.0,2002-03-15,1402
j,3-7-15-19,2002-07-20,m,31.0,25.0,-1.0,1.2,b-ac,litter .5m v 2 triple R,334,new,,,toes in vial 73-02,2002.0,0.0,autotomized,new,,True,False,False,False,False,False,False,False,False,False,False,False,0.8064516129032258,0.03870967741935484,0,0.0,2002-07-20,761
j,1-9-15-17,2002-07-04,f,60.0,80.0,0.0,5.2,b24c,sb opp 2nd triple rock,335,recap,painted; no old paint visible,,nan,2002.0,0.0,intact,recap,,True,False,True,False,False,False,False,False,False,False,False,False,1.3333333333333333,0.08666666666666667,1,22.0,2001-07-11,102
v,7-16,2002-03-31,f,54.0,68.0,0.0,,y47b,2 triple R on right side,335,recap,,,nan,2002.0,0.0,intact,recap,,True,False,False,False,False,False,False,False,False,False,False,False,1.2592592592592593,,0,0.0,2002-03-31,1313
j,1-9-15-17,2002-03-13,f,54.0,74.0,0.0,5.0,y14a,Rs in sb btwn upper slide and 2tripleR,337,recap,"repainted, no old paint",,nan,2002.0,0.0,intact,recap,,True,False,True,False,False,False,False,False,False,False,False,False,1.3703703703703705,0.09259259259259259,1,16.0,2001-07-11,102
j,4-6-15-20,2002-03-13,m,82.0,118.0,0.0,14.8,y27a,Rwall rt side ^ 2tripleR,338,recap,"old paint, repainted over",w18a,nan,2002.0,0.0,intact,recap,,True,False,True,False,False,False,False,False,False,False,False,False,1.4390243902439024,0.1804878048780488,2,18.0,2000-07-02,814
j,4-9-11-20,2002-03-13,m,58.0,78.0,0.0,5.0,y15a,Rwall opp 2tripleR,338,new,,,nan,2002.0,0.0,intact,new,,True,False,False,False,False,False,False,False,False,False,False,False,1.3448275862068966,0.08620689655172414,0,0.0,2002-03-13,836
j,4-9-12-16,2002-03-13,f,55.0,76.0,0.0,5.5,y16a,Rwall opp 2tripleR,338,new,,,nan,2002.0,0.0,intact,new,,True,False,False,False,False,False,False,False,False,False,False,False,1.3818181818181818,0.1,0,0.0,2002-03-13,367
j,4-6-15-20,2002-07-13,m,82.0,109.0,0.0,12.0,b51c,R sb 5m ^ 2 triple R,340,recap,"r 1, 3; semi-emaciated (photo); old marking of y27a still visible",,nan,2002.0,0.0,intact,recap,,True,False,True,False,False,False,False,False,False,False,False,False,1.329268292682927,0.14634146341463414,2,18.0,2000-07-02,814
j,1-9-14-20,2002-07-11,m,65.0,96.0,0.0,13.2,b46c,Rs left side opp wall v chute,350,recap,"r .7, 2; painted; no tb ss",,nan,2002.0,0.0,intact,recap,,True,False,True,False,False,False,False,False,False,False,False,False,1.476923076923077,0.20307692307692307,1,29.0,2001-07-11,608
j,4-10-11-20,2002-07-14,f,57.0,82.0,0.0,5.5,b54t,lower right chute,350,recap,"b ss, t shed",,nan,2002.0,0.0,intact,recap,,True,False,True,False,False,False,False,False,False,False,False,False,1.4385964912280702,0.09649122807017543,0,3.0,2002-03-14,321
v,2-15-17,2002-07-08,f,45.0,60.0,0.0,3.3,w21a,3m v chute on right,352,new,,,toes in vial 47-02,2002.0,0.0,intact,new,,True,False,False,False,False,False,False,False,False,False,False,False,1.3333333333333333,0.07333333333333333,0,0.0,2002-07-08,1202
j,1-10-13-15,2002-03-13,m,83.0,121.0,0.0,17.2,y17a,chute,357,recap,"repainted, no old paint",,ptergosomid mites,2002.0,0.0,intact,recap,,True,False,True,False,False,False,False,False,False,False,False,False,1.4578313253012047,0.2072289156626506,0,0.0,2002-03-13,527
j,4-10-11-20,2002-03-14,f,54.0,75.0,0.0,5.0,y46a,chute,357,new,,,toes in vial 6-02,2002.0,0.0,intact,new,,True,False,False,False,False,False,False,False,False,False,False,False,1.3888888888888888,0.09259259259259259,0,0.0,2002-03-14,321
j,4-9-13-18,2002-03-13,m,59.0,77.0,0.0,6.2,y25a,chute,357,new,,,nan,2002.0,0.0,intact,new,,True,False,False,False,False,False,False,False,False,False,False,False,1.305084745762712,0.10508474576271187,0,0.0,2002-03-13,838
j,8-15-19,2002-07-03,m,86.0,108.0,0.0,18.0,b12c,chute,357,recap,painted; not shed since; y26a still visible,"Rnuchal 1; R adj scales >10; R eye 8; Lnuchal 2; L adj scales 12; L eye 10; nuchals 'blocked' with layer of thick, dead skin",nan,2002.0,0.0,intact,recap,,True,False,True,False,False,False,False,False,False,False,False,False,1.255813953488372,0.20930232558139536,2,33.0,2000-03-18,959
j,4-10-13-16,2002-03-15,f,59.0,82.0,0.0,7.3,y55a,top chute,362,new,,,toes in vial 13-02,2002.0,0.0,intact,new,,True,False,False,False,False,False,False,False,False,False,False,False,1.3898305084745763,0.12372881355932203,0,0.0,2002-03-15,325
j,8-15-19,2002-03-13,m,85.0,105.0,-1.0,18.4,y26a,top of chute,362,recap,"old paint, repainted over",w11a,nan,2002.0,0.0,autotomized,recap,,True,False,True,False,False,False,False,False,False,False,False,False,1.2352941176470589,0.2164705882352941,2,32.0,2000-03-18,959
uo,4-11,2002-07-08,f,46.0,57.0,-1.0,3.0,b.c,tree 3m right of top chute,362,new,painted; gravid,,toes in vial 48-02,2002.0,0.0,autotomized,new,,True,False,True,False,False,False,False,False,False,False,True,False,1.2391304347826086,0.06521739130434782,0,0.0,2002-07-08,1020
j,4-10-14-18,2002-07-08,f,56.0,75.0,0.0,4.8,b37ct,3m ^ chute on right,365,recap,"painted; t shed, b ss; old marking of y74a still visible",,nan,2002.0,0.0,intact,recap,,True,False,True,False,False,False,False,False,False,False,False,False,1.3392857142857142,0.08571428571428572,0,3.0,2002-03-20,330
v,1-7-16,2002-03-31,m,50.0,52.0,0.0,,y48b,5m ^ chute in sb,365,recap,,,nan,2002.0,0.0,intact,recap,,True,False,False,False,False,False,False,False,False,False,False,False,1.04,,0,0.0,2002-03-31,1358
v,1-7-16,2002-07-08,m,52.0,54.0,38.0,4.8,w22a,3m ^ chute in sb,365,recap,painted; old markings of y48b and w2?a still visible,,nan,2002.0,38.0,autotomized,recap,,True,False,True,False,False,False,False,False,False,False,False,False,1.0384615384615385,0.0923076923076923,0,2.0,2002-03-31,1358
j,4-9-13-18,2002-07-05,m,64.0,83.0,0.0,8.3,b31t,left wall 3m ^ stump,367,recap,painted; hasn't shed since last marking of y25a; t shed; b ss,,nan,2002.0,0.0,intact,recap,,True,False,True,False,False,False,False,False,False,False,False,False,1.296875,0.1296875,0,5.0,2002-03-13,838
j,4-10-13-20,2002-03-18,f,57.0,23.0,1.0,6.3,y70a,lower part of pyramidR,370,new,,,toes in vial 26-02,2002.0,1.0,autotomized,new,,True,False,False,False,False,False,False,False,False,False,False,False,0.40350877192982454,0.11052631578947368,0,0.0,2002-03-18,328
j,4-10-14-18,2002-03-20,f,53.0,70.0,0.0,5.3,y74a,sb bottom pyramidR,370,new,,,toes in vial 30-02,2002.0,0.0,intact,new,,True,False,False,False,False,False,False,False,False,False,False,False,1.320754716981132,0.09999999999999999,0,0.0,2002-03-20,330
v,10-19,2002-07-08,m,46.0,55.0,0.0,3.1,w23a,sb base pyramid R,370,new,painted,,toes in vial 49-02,2002.0,0.0,intact,new,,True,False,False,False,False,False,False,False,False,False,False,False,1.1956521739130435,0.06739130434782609,0,0.0,2002-07-08,1388
j,4-10-14-19,2002-07-09,m,70.0,85.0,1.0,9.2,b39c,3m v pool,377,recap,"r 2, >10",,nan,2002.0,1.0,autotomized,recap,,True,False,True,False,False,False,False,False,False,False,False,False,1.2142857142857142,0.13142857142857142,0,6.0,2002-03-20,790
v,3-11-19,2002-07-03,f,61.0,82.0,0.0,8.5,w4a,2m v pool,378,new,painted; gravid,,toes in vial 30-02 (3-11-19),2002.0,0.0,intact,new,,True,False,True,False,False,False,False,False,False,False,False,False,1.3442622950819672,0.13934426229508196,0,5.0,2002-07-03,1212
j,1-7-13-20,2002-03-13,f,70.0,92.0,0.0,11.9,y19a,pool,380,recap,"repainted, no old paint",,ptergosomid mites,2002.0,0.0,intact,recap,,True,False,True,False,False,False,False,False,False,False,False,False,1.3142857142857143,0.17,0,0.0,2002-03-13,77
j,1-9-12-16,2002-07-03,m,80.0,95.0,4.0,16.4,b14c,pool,380,recap,painted; recently shed; dark gray/black ventral,,nan,2002.0,4.0,autotomized,recap,,True,False,True,False,False,False,False,False,False,False,False,False,1.1875,0.205,2,25.0,2000-03-24,596
j,1-9-12-17,2002-03-13,m,88.0,78.0,31.0,20.9,y18a,pool,380,recap,"old paint, repainted over",w12a,nan,2002.0,31.0,autotomized,recap,,True,False,True,False,False,False,False,False,False,False,False,False,0.8863636363636364,0.2375,2,13.0,2000-03-24,597
j,4-10-12-20,2002-03-15,f,60.0,81.0,0.0,7.0,y54a,R rt side pool,380,new,,,toes in vial 12-02,2002.0,0.0,intact,new,,True,False,False,False,False,False,False,False,False,False,False,False,1.35,0.11666666666666667,0,0.0,2002-03-15,324
j,4-10-14-19,2002-03-20,m,64.0,75.0,-1.0,8.5,y75a,rt side pool,380,new,,,toes in vial 31-02,2002.0,0.0,autotomized,new,,True,False,False,False,False,False,False,False,False,False,False,False,1.171875,0.1328125,0,0.0,2002-03-20,790
j,4-9-13-16,2002-07-04,f,60.0,48.0,0.0,5.8,b25c,L wall @ pool,380,recap,painted; old mark y24a still visible,,nan,2002.0,0.0,intact,recap,,True,False,True,False,False,False,False,False,False,False,False,False,0.8,0.09666666666666666,0,1.0,2002-03-13,370
j,5-6-8-15-17,2002-03-20,f,73.0,65.0,44.0,13.2,y76a,pool,380,recap,was w81a repainted as y76a,,nan,2002.0,44.0,autotomized,recap,,True,False,True,False,False,False,False,False,False,False,False,False,0.8904109589041096,0.18082191780821916,1,0.0,2001-07-13,414
j,2-6-13-18,2002-07-09,f,78.0,106.0,0.0,9.5,b38c,2m ^ pool on right wall,382,recap,"r 1.2, >10; painted; old marking y56a still visible; no t ss, no b ss; few mites in each pocket, few scattered in scales",,nan,2002.0,0.0,intact,recap,,True,False,True,False,False,False,False,False,False,False,False,False,1.358974358974359,0.12179487179487179,1,19.0,2001-03-18,176
j,4-10-11-19,2002-03-14,f,55.0,78.0,0.0,5.5,y45a,halfway btwn pool and 2falls on left side,385,new,,,toes in vial 5-02,2002.0,0.0,intact,new,,True,False,False,False,False,False,False,False,False,False,False,False,1.4181818181818182,0.1,0,0.0,2002-03-14,320
j,4-9-12-18,2002-07-03,f,59.0,66.0,-1.0,6.0,b13c,2 falls,390,recap,painted; salmon tail,,nan,2002.0,0.0,autotomized,recap,,True,False,True,False,False,False,False,False,False,False,False,False,1.11864406779661,0.1016949152542373,0,8.0,2002-03-13,368
v,3-11-19,2002-03-21,m,32.0,40.0,0.0,,y31b,2 falls left wall,390,new,,,nan,2002.0,0.0,intact,new,,True,False,False,False,False,False,False,False,False,False,False,False,1.25,,0,0.0,2002-03-21,1414
j,4-9-13-16,2002-03-13,f,59.0,76.0,0.0,6.4,y24a,R rt just ^ 2falls,391,new,,,nan,2002.0,0.0,intact,new,,True,False,False,False,False,False,False,False,False,False,False,False,1.2881355932203389,0.10847457627118645,0,0.0,2002-03-13,370
v,2-11-16,2002-07-12,m,54.0,55.0,40.0,6.0,w29a,"Rs left 2m ^ 2 falls, 3m up wall",392,new,"r 3, >10; painted",,toes in vial 55-02,2002.0,40.0,autotomized,new,,True,False,True,False,False,False,False,False,False,False,False,False,1.0185185185185186,0.1111111111111111,0,17.0,2002-03-17,1396
j,4-10-13-19,2002-07-12,f,62.0,90.0,0.0,6.3,b49c,Rs let 3m ^ 2 falls,393,recap,"r .6, >10; painted; old marking of y61a still visible",,nan,2002.0,0.0,intact,recap,,True,False,True,False,False,False,False,False,False,False,False,False,1.4516129032258065,0.10161290322580645,0,4.0,2002-03-16,327
j,4-9-12-18,2002-03-13,f,51.0,55.0,-1.0,4.4,y21a,R left side sb 4m ^ 2falls,394,new,,,nan,2002.0,0.0,autotomized,new,,True,False,False,False,False,False,False,False,False,False,False,False,1.0784313725490196,0.08627450980392158,0,0.0,2002-03-13,368
v,2-13-20,2002-07-05,m,45.0,62.0,0.0,3.2,w17a,"R 5m ^ 2 falls, right side",395,recap,painted,,nan,2002.0,0.0,intact,recap,,True,False,False,False,False,False,False,False,False,False,False,False,1.3777777777777778,0.07111111111111111,0,9.0,2002-03-17,1404
v,9-18,2002-04-27,f,54.0,70.0,0.0,,y63b,5m ^ 2 falls on left,395,,odd head mark,,nan,2002.0,0.0,intact,sighting,sighting,True,False,True,True,False,False,False,False,False,False,False,False,1.2962962962962963,,0,0.0,2002-04-27,1330
j,4-10-13-19,2002-03-16,f,58.0,83.0,0.0,7.2,y61a,Rs left side 8m ^ 2falls in scree,398,new,,,toes in vial 19-02,2002.0,0.0,intact,new,,True,False,False,False,False,False,False,False,False,False,False,False,1.4310344827586208,0.12413793103448276,0,0.0,2002-03-16,327
v,7-16,2002-07-17,f,56.0,69.0,0.0,5.0,w33a,left Rs 5m v pine R,403,recap,old marking of y47b still visible,,nan,2002.0,0.0,intact,recap,,True,False,True,False,False,False,False,False,False,False,False,False,1.2321428571428572,0.08928571428571429,0,2.0,2002-03-31,1313
j,2-6-16,2002-03-17,m,87.0,70.0,13.0,18.3,y68a,Rs opp pineR,408,recap,"old paint, repainted over",,w13a still visible,2002.0,13.0,autotomized,recap,,True,False,True,False,False,False,False,False,False,False,False,False,0.8045977011494253,0.2103448275862069,1,1.0,2001-03-21,676
j,2-7-15-18,2002-03-13,m,58.0,79.0,0.0,7.4,y20a,Rs opp pineR,408,recap,"repainted, no old paint",,nan,2002.0,0.0,intact,recap,,True,False,True,False,False,False,False,False,False,False,False,False,1.3620689655172413,0.12758620689655173,1,19.0,2001-07-23,688
j,4-10-12-20,2002-07-11,f,61.0,83.0,0.0,6.0,b47c,sb @ pine R,408,recap,"g -, -; painted; old marking of y54a visible; some loose scales; t shed recently",,nan,2002.0,0.0,intact,recap,,True,False,True,False,False,False,False,False,False,False,False,False,1.360655737704918,0.09836065573770492,0,1.0,2002-03-15,324
v,2-13-20,2002-03-17,m,36.0,41.0,0.0,1.9,y14b,Rwall 2m v oakR,416,new,,,nan,2002.0,0.0,intact,new,,True,False,False,False,False,False,False,False,False,False,False,False,1.1388888888888888,0.05277777777777778,0,0.0,2002-03-17,1404
j,2-8-15-18,2002-07-04,f,58.0,54.0,30.0,5.6,b26c,Rs opp oak R,418,recap,painted; old mark y60a still visible,,nan,2002.0,30.0,autotomized,recap,,True,False,True,False,False,False,False,False,False,False,False,False,0.9310344827586207,0.09655172413793103,1,18.0,2001-07-27,215
