,autotomized,date,drop_morphometrics,drop_species,forceFemale,forceMale,forceNew,forceRecap,forceSighting,location,mass,meters,misc,new.recap,new.recap_orig,paint.mark,painted,review_new.recap,review_painted,review_rtl,review_sex,review_species,rtl,rtl_orig,sex,sighting,species,svl,tl,toes,vial,year
2213,TRUE,2002-03-21T00:00:00Z,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1 triple R in sb,NA,NA,NA,NA,sighting,y9a,NA,TRUE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,sighting,j,NA,NA,NA,NA,2002
2214,TRUE,2002-03-21T00:00:00Z,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1m ^ 1 triple R in sb,NA,NA,NA,NA,sighting,y12a,NA,TRUE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,sighting,j,NA,NA,NA,NA,2002
2215,TRUE,2002-03-21T00:00:00Z,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2m v 1 triple R in sb,NA,NA,NA,NA,sighting,y44a,NA,TRUE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,sighting,j,NA,NA,NA,NA,2002
2216,TRUE,2002-03-21T00:00:00Z,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2m v 1 triple R in sb,NA,NA,NA,NA,sighting,y13a,NA,TRUE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,sighting,j,NA,NA,NA,NA,2002
2217,TRUE,2002-03-21T00:00:00Z,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1 triple R in sb,NA,NA,NA,NA,sighting,y65a,NA,TRUE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,sighting,j,NA,NA,NA,NA,2002
2218,TRUE,2002-03-21T00:00:00Z,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"5m ^ 2 triple R, right side",NA,NA,NA,NA,sighting,y27a,NA,TRUE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,sighting,j,NA,NA,NA,NA,2002
2219,TRUE,2002-03-21T00:00:00Z,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,pool right side,NA,NA,NA,NA,sighting,y19a,NA,TRUE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,sighting,j,NA,NA,NA,NA,2002
2220,TRUE,2002-03-21T00:00:00Z,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,pool right side,NA,NA,NA,NA,sighting,y17a,NA,TRUE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,sighting,j,NA,NA,NA,NA,2002
2221,TRUE,2002-03-21T00:00:00Z,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,pool right side,NA,NA,NA,NA,sighting,y26a,NA,TRUE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,sighting,j,NA,NA,NA,NA,2002
2222,TRUE,2002-03-21T00:00:00Z,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,pool right side,NA,NA,NA,NA,sighting,y24a,NA,TRUE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,sighting,j,NA,NA,NA,NA,2002
2223,TRUE,2002-03-21T00:00:00Z,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1m ^ pool right side,NA,NA,NA,NA,sighting,62a (old),NA,TRUE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,sighting,j,NA,NA,NA,NA,2002
2224,TRUE,2002-03-21T00:00:00Z,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2 falls on left,NA,NA,NA,NA,sighting,y21a,NA,TRUE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,sighting,j,NA,NA,NA,NA,2002
2225,TRUE,2002-03-21T00:00:00Z,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,oakR on right,NA,NA,NA,NA,sighting,y23a,NA,TRUE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,sighting,j,NA,NA,NA,NA,2002
2226,TRUE,2002-03-21T00:00:00Z,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5m ^ oak R in sb,NA,NA,NA,NA,sighting,y22a,NA,TRUE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,sighting,j,NA,NA,NA,NA,2002
2227,TRUE,2002-03-21T00:00:00Z,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,R outcrop in sb,NA,NA,NA,NA,sighting,y60a,NA,TRUE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,sighting,j,NA,NA,NA,NA,2002
2228,TRUE,2002-03-21T00:00:00Z,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Pine R on left,NA,NA,NA,NA,sighting,y68a,NA,TRUE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,sighting,j,NA,NA,NA,NA,2002
2229,TRUE,2002-03-21T00:00:00Z,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Pine R on left,NA,NA,NA,NA,sighting,y20a,NA,TRUE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,sighting,j,NA,NA,NA,NA,2002
2230,TRUE,2002-03-21T00:00:00Z,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,pool in sb,NA,NA,NA,NA,sighting,y18a,NA,TRUE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,sighting,j,NA,NA,NA,NA,2002
2231,TRUE,2002-03-21T00:00:00Z,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2 falls on left,NA,NA,NA,NA,sighting,y45a,NA,TRUE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,sighting,j,NA,NA,NA,NA,2002
2232,TRUE,2002-03-21T00:00:00Z,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,top of chute on left,NA,NA,NA,NA,sighting,y55a,NA,TRUE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,sighting,j,NA,NA,NA,NA,2002
2233,TRUE,2002-03-21T00:00:00Z,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7m ^ 1 triple R on right,NA,NA,NA,NA,sighting,y66a,NA,TRUE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,sighting,j,NA,NA,NA,NA,2002
2234,TRUE,2002-03-21T00:00:00Z,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,slab on right,NA,NA,NA,NA,sighting,y28a,NA,TRUE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,sighting,j,NA,NA,NA,NA,2002
2235,TRUE,2002-03-21T00:00:00Z,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4m ^ large juniper,NA,NA,NA,NA,sighting,y5a,NA,TRUE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,sighting,j,NA,NA,NA,NA,2002
2236,TRUE,2002-03-21T00:00:00Z,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2m v bottom of R island,NA,NA,NA,NA,sighting,y42a,NA,TRUE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,sighting,j,NA,NA,NA,NA,2002
2237,TRUE,2002-03-21T00:00:00Z,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,bottom curved wall,NA,NA,NA,recap,recap,y38a,NA,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,j,NA,NA,NA,NA,2002
2238,TRUE,2002-03-22T00:00:00Z,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,wall v wall v juniper xing,NA,NA,NA,NA,sighting,68a,NA,TRUE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,sighting,j,NA,NA,NA,NA,2002
2239,TRUE,2002-03-22T00:00:00Z,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,wall v wall v juniper xing,NA,NA,NA,NA,sighting,2a,NA,TRUE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,sighting,j,NA,NA,NA,NA,2002
2240,TRUE,2002-03-22T00:00:00Z,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,sb 2m ^ wall v wall v juniper xing,NA,NA,NA,NA,sighting,y35a,NA,TRUE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,sighting,j,NA,NA,NA,NA,2002
2241,TRUE,2002-03-22T00:00:00Z,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6m ^ root xing in sb,NA,NA,NA,NA,sighting,y4a,NA,TRUE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,sighting,j,NA,NA,NA,NA,2002
2242,TRUE,2002-03-22T00:00:00Z,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7m ^ crystal R,NA,NA,NA,NA,sighting,y6a,NA,TRUE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,sighting,j,NA,NA,NA,NA,2002
2243,TRUE,2002-03-22T00:00:00Z,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4m up CCC from CC/CCC,NA,NA,NA,NA,sighting,y32a,NA,TRUE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,sighting,j,NA,NA,NA,NA,2002
2244,TRUE,2002-03-22T00:00:00Z,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4m up CCC from CC/CCC,NA,NA,NA,NA,sighting,y58a,NA,TRUE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,sighting,j,NA,NA,NA,NA,2002
2245,TRUE,2002-03-22T00:00:00Z,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,back wall CCC,NA,NA,NA,NA,sighting,y52a,NA,TRUE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,sighting,j,NA,NA,NA,NA,2002
2246,TRUE,2002-03-22T00:00:00Z,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,slab v slab,NA,NA,NA,NA,sighting,y10a,NA,TRUE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,sighting,j,NA,NA,NA,NA,2002
2247,TRUE,2002-03-22T00:00:00Z,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,slab v slab,NA,NA,NA,NA,sighting,y31a,NA,TRUE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,sighting,j,NA,NA,NA,NA,2002
2248,TRUE,2002-03-22T00:00:00Z,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,sb between slab and slab v slab,NA,NA,NA,NA,sighting,y9a,NA,TRUE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,sighting,j,NA,NA,NA,NA,2002
2249,TRUE,2002-03-22T00:00:00Z,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,sb 5m ^ slab,NA,NA,NA,NA,sighting,y30a,NA,TRUE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,sighting,j,NA,NA,NA,NA,2002
2250,TRUE,2002-03-22T00:00:00Z,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,sb 5m ^ slab,NA,NA,NA,NA,sighting,y57a,NA,TRUE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,sighting,j,NA,NA,NA,NA,2002
2251,TRUE,2002-03-22T00:00:00Z,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,sb 5m ^ slab,NA,NA,NA,NA,sighting,y11a,NA,TRUE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,sighting,j,NA,NA,NA,NA,2002
2252,TRUE,2002-03-22T00:00:00Z,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,left side 6m ^ slab,NA,NA,NA,NA,sighting,y12a,NA,TRUE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,sighting,j,NA,NA,NA,NA,2002
2253,TRUE,2002-03-22T00:00:00Z,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,right side top of s-curve,NA,NA,NA,NA,sighting,y23a,NA,TRUE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,sighting,j,NA,NA,NA,NA,2002
2254,TRUE,2002-03-22T00:00:00Z,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,pool,NA,NA,NA,NA,sighting,y19a,NA,TRUE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,sighting,j,NA,NA,NA,NA,2002
2255,TRUE,2002-03-22T00:00:00Z,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,pool,NA,NA,NA,NA,sighting,y17a,NA,TRUE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,sighting,j,NA,NA,NA,NA,2002
2256,TRUE,2002-03-22T00:00:00Z,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,pool,NA,NA,NA,NA,sighting,y24a,NA,TRUE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,sighting,j,NA,NA,NA,NA,2002
2257,TRUE,2002-03-22T00:00:00Z,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2 falls,NA,NA,NA,NA,sighting,y21a,NA,TRUE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,sighting,j,NA,NA,NA,NA,2002
2258,TRUE,2002-03-22T00:00:00Z,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2 falls,NA,NA,NA,NA,sighting,y18a,NA,TRUE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,sighting,j,NA,NA,NA,NA,2002
2259,TRUE,2002-03-22T00:00:00Z,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,pine R in sb,NA,NA,NA,NA,sighting,y20a,NA,TRUE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,sighting,j,NA,NA,NA,NA,2002
2260,TRUE,2002-03-22T00:00:00Z,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,on oak at oak R,NA,NA,NA,NA,sighting,y67a,NA,TRUE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,sighting,j,NA,NA,NA,NA,2002
2261,TRUE,2002-03-22T00:00:00Z,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9m ^ oak R in sb,NA,NA,NA,NA,sighting,y22a,NA,TRUE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,sighting,j,NA,NA,NA,NA,2002
2262,TRUE,2002-03-22T00:00:00Z,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,R across from pine R,NA,NA,NA,NA,sighting,y56a,NA,TRUE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,sighting,j,NA,NA,NA,NA,2002
2263,TRUE,2002-03-22T00:00:00Z,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,chute right wall,NA,NA,NA,NA,sighting,y25a,NA,TRUE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,sighting,j,NA,NA,NA,NA,2002
2264,TRUE,2002-03-22T00:00:00Z,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6m ^ 1 triple R on right side,NA,NA,NA,NA,sighting,y66a,NA,TRUE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,sighting,j,NA,NA,NA,NA,2002
2265,TRUE,2002-03-22T00:00:00Z,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3m v 1 triple R,NA,NA,NA,NA,sighting,y13a,NA,TRUE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,sighting,j,NA,NA,NA,NA,2002
2266,TRUE,2002-03-22T00:00:00Z,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3m v 1 triple R,NA,NA,NA,NA,sighting,y65b,NA,TRUE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,sighting,j,NA,NA,NA,NA,2002
2267,TRUE,2002-03-22T00:00:00Z,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1m ^ root xing in sb,NA,NA,NA,NA,sighting,y71a,NA,TRUE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,sighting,j,NA,NA,NA,NA,2002
2268,TRUE,2002-03-22T00:00:00Z,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,large juniper,NA,NA,NA,NA,sighting,y5a,NA,TRUE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,sighting,j,NA,NA,NA,NA,2002
2269,TRUE,2002-03-22T00:00:00Z,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,wall v juniper xing in sb,NA,NA,NA,NA,sighting,y41a,NA,TRUE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,sighting,j,NA,NA,NA,NA,2002
2270,TRUE,2002-03-25T00:00:00Z,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,bottom wall v juniper xing,NA,NA,NA,NA,sighting,y35a,NA,TRUE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,sighting,j,NA,NA,NA,NA,2002
2271,TRUE,2002-03-25T00:00:00Z,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,middle wall v juniper xing,NA,NA,NA,NA,sighting,y47a,NA,TRUE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,sighting,j,NA,NA,NA,NA,2002
2272,TRUE,2002-03-25T00:00:00Z,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3m v crystal R R + wall,NA,NA,NA,NA,sighting,y71a,NA,TRUE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,sighting,j,NA,NA,NA,NA,2002
2273,TRUE,2002-03-25T00:00:00Z,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,crystalR in sb,NA,NA,NA,NA,sighting,y34a,NA,TRUE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,sighting,j,NA,NA,NA,NA,2002
2274,TRUE,2002-03-25T00:00:00Z,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3m up CCC from CC/CCC,NA,NA,NA,NA,sighting,y32a,NA,TRUE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,sighting,j,NA,NA,NA,NA,2002
2275,TRUE,2002-03-25T00:00:00Z,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,slab v slab in sb,NA,NA,NA,NA,sighting,y10a,NA,TRUE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,sighting,j,NA,NA,NA,NA,2002
2276,TRUE,2002-03-25T00:00:00Z,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2m ^ slab in sb,NA,NA,NA,NA,sighting,y13a,NA,TRUE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,sighting,j,NA,NA,NA,NA,2002
2277,TRUE,2002-03-25T00:00:00Z,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2m ^ slab in sb,NA,NA,NA,NA,sighting,y30a,NA,TRUE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,sighting,j,NA,NA,NA,NA,2002
2278,TRUE,2002-03-25T00:00:00Z,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2m ^ slab in sb,NA,NA,NA,NA,sighting,y9a,NA,TRUE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,sighting,j,NA,NA,NA,NA,2002
2279,TRUE,2002-03-25T00:00:00Z,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2m ^ slab in sb,NA,NA,NA,NA,sighting,y11a,NA,TRUE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,sighting,j,NA,NA,NA,NA,2002
2280,TRUE,2002-03-25T00:00:00Z,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2m ^ slab in sb,NA,NA,NA,NA,sighting,y12a,NA,TRUE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,sighting,j,NA,NA,NA,NA,2002
2281,TRUE,2002-03-25T00:00:00Z,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2m ^ slab in sb,NA,NA,NA,NA,sighting,y29a,NA,TRUE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,sighting,j,NA,NA,NA,NA,2002
2282,TRUE,2002-03-25T00:00:00Z,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,R outcrop in sb,NA,NA,NA,NA,sighting,y22a,NA,TRUE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,sighting,j,NA,NA,NA,NA,2002
2283,TRUE,2002-03-25T00:00:00Z,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,slab v slab,NA,NA,NA,NA,sighting,y53a,NA,TRUE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,sighting,j,NA,NA,NA,NA,2002
2284,TRUE,2002-03-25T00:00:00Z,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,root xing,NA,NA,NA,NA,sighting,y5a,NA,TRUE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,sighting,j,NA,NA,NA,NA,2002
2285,TRUE,2002-03-25T00:00:00Z,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2m v wall v wall v juniper xing,NA,NA,NA,NA,sighting,y7a,NA,TRUE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,sighting,j,NA,NA,NA,NA,2002
2286,TRUE,2002-03-25T00:00:00Z,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2m v wall v wall v juniper xing,NA,NA,NA,NA,sighting,y39a,NA,TRUE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,sighting,j,NA,NA,NA,NA,2002
2287,TRUE,2002-03-25T00:00:00Z,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,R's in sb,NA,NA,NA,NA,sighting,y63b,mismarked jarrovi,TRUE,TRUE,FALSE,TRUE,FALSE,NA,NA,NA,sighting,j,NA,NA,NA,NA,2002
2288,TRUE,2002-03-26T00:00:00Z,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,mid wall on right,NA,NA,NA,NA,sighting,y40a,NA,TRUE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,sighting,j,NA,NA,NA,NA,2002
2289,TRUE,2002-03-26T00:00:00Z,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,mid wall on right,NA,NA,NA,NA,sighting,y72a,NA,TRUE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,sighting,j,NA,NA,NA,NA,2002
2290,TRUE,2002-03-26T00:00:00Z,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,bottom R island,NA,NA,NA,NA,sighting,y42a,NA,TRUE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,sighting,j,NA,NA,NA,NA,2002
2291,TRUE,2002-03-26T00:00:00Z,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,crystal R,NA,NA,NA,NA,sighting,y33a,NA,TRUE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,sighting,j,NA,NA,NA,NA,2002
2292,TRUE,2002-03-26T00:00:00Z,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8m ^ crystal R,NA,NA,NA,NA,sighting,y6a,NA,TRUE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,sighting,j,NA,NA,NA,NA,2002
2293,TRUE,2002-03-26T00:00:00Z,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10m ^ crystal R,NA,NA,NA,NA,sighting,y8a,NA,TRUE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,sighting,j,NA,NA,NA,NA,2002
2294,TRUE,2002-03-26T00:00:00Z,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,CC/CCC on right,NA,NA,NA,NA,sighting,y58a,NA,TRUE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,sighting,j,NA,NA,NA,NA,2002
2295,TRUE,2002-03-26T00:00:00Z,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,slab on right,NA,NA,NA,NA,sighting,y10a,NA,TRUE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,sighting,j,NA,NA,NA,NA,2002
2296,TRUE,2002-03-26T00:00:00Z,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,slab in sb,NA,NA,NA,NA,sighting,y43a,NA,TRUE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,sighting,j,NA,NA,NA,NA,2002
2297,TRUE,2002-03-26T00:00:00Z,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,slab on right,NA,NA,NA,NA,sighting,y12a,NA,TRUE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,sighting,j,NA,NA,NA,NA,2002
2298,TRUE,2002-03-26T00:00:00Z,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,slab in sb,NA,NA,NA,NA,sighting,y9a,NA,TRUE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,sighting,j,NA,NA,NA,NA,2002
2299,TRUE,2002-03-26T00:00:00Z,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3m v 1 triple R on right,NA,NA,NA,NA,sighting,y62a,NA,TRUE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,sighting,j,NA,NA,NA,NA,2002
2300,TRUE,2002-03-26T00:00:00Z,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,wall v wal v chute,NA,NA,NA,NA,sighting,y15a,NA,TRUE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,sighting,j,NA,NA,NA,NA,2002
2301,TRUE,2002-03-26T00:00:00Z,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,wall ^ chute on right,NA,NA,NA,NA,sighting,y26a,NA,TRUE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,sighting,j,NA,NA,NA,NA,2002
2302,TRUE,2002-03-26T00:00:00Z,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,pool on left,NA,NA,NA,NA,sighting,y45a,NA,TRUE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,sighting,j,NA,NA,NA,NA,2002
2303,TRUE,2002-03-26T00:00:00Z,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,rock outcrop on right,NA,NA,NA,NA,sighting,y60a,NA,TRUE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,sighting,j,NA,NA,NA,NA,2002
2304,TRUE,2002-03-26T00:00:00Z,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,rock outcrop on right,NA,NA,NA,NA,sighting,y22a,NA,TRUE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,sighting,j,NA,NA,NA,NA,2002
2305,TRUE,2002-03-26T00:00:00Z,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Pine R on left,NA,NA,NA,NA,sighting,y68a,NA,TRUE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,sighting,j,NA,NA,NA,NA,2002
2306,TRUE,2002-03-26T00:00:00Z,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,triangular R in sb,NA,NA,NA,NA,sighting,y11a,NA,TRUE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,sighting,j,NA,NA,NA,NA,2002
2307,TRUE,2002-03-26T00:00:00Z,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4m ^ crystal R,NA,NA,NA,NA,sighting,y34a,NA,TRUE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,sighting,j,NA,NA,NA,NA,2002
